,x1,x2,f(x)
573,-4.42,-4.76,0.8522290341377879
574,-4.08,-4.76,0.881129034137788
575,-3.7399999999999993,-4.76,0.907717034137788
576,-3.3999999999999995,-4.76,0.931993034137788
577,-3.0599999999999996,-4.76,0.953957034137788
578,-2.7199999999999998,-4.76,0.9736090341377879
579,-2.38,-4.76,0.9909490341377879
580,-2.039999999999999,-4.76,1.005977034137788
581,-1.6999999999999993,-4.76,1.018693034137788
582,-1.3599999999999994,-4.76,1.0290970341377879
583,-1.0199999999999996,-4.76,1.0371890341377878
584,-0.6799999999999997,-4.76,1.042969034137788
585,-0.33999999999999986,-4.76,1.046437034137788
586,0.0,-4.76,1.047593034137788
587,0.33999999999999986,-4.76,1.046437034137788
588,0.6800000000000015,-4.76,1.042969034137788
589,1.0200000000000014,-4.76,1.0371890341377878
590,1.3600000000000012,-4.76,1.0290970341377879
591,1.700000000000001,-4.76,1.018693034137788
592,2.040000000000001,-4.76,1.0059770341377878
593,2.380000000000001,-4.76,0.9909490341377879
594,2.7200000000000006,-4.76,0.9736090341377879
595,3.0600000000000005,-4.76,0.9539570341377879
596,3.4000000000000004,-4.76,0.9319930341377879
597,3.74,-4.76,0.9077170341377879
598,4.08,-4.76,0.881129034137788
599,4.420000000000002,-4.76,0.8522290341377878
600,4.760000000000002,-4.76,0.8210170341377878
601,5.100000000000001,-4.76,0.7874930341377877
602,5.440000000000001,-4.76,0.7516570341377877
603,5.780000000000001,-4.76,0.7135090341377878
604,6.120000000000001,-4.76,0.6730490341377877
605,6.460000000000001,-4.76,0.6302770341377878
606,6.800000000000001,-4.76,0.5851930341377878
607,7.140000000000001,-4.76,0.5377970341377879
608,7.48,-4.76,0.4880890341377878
609,7.82,-4.76,0.43606903413778786
610,8.16,-4.76,0.3817370341377879
611,8.5,-4.76,0.3250930341377879
612,-8.5,-4.42,-0.010740632752881507
613,-8.16,-4.42,0.04590336724711852
614,-7.82,-4.42,0.10023536724711846
615,-7.48,-4.42,0.1522553672471184
616,-7.14,-4.42,0.2019633672471185
617,-6.8,-4.42,0.24935936724711855
618,-6.46,-4.42,0.2944433672471185
619,-6.119999999999999,-4.42,0.3372153672471186
620,-5.779999999999999,-4.42,0.3776753672471186
621,-5.4399999999999995,-4.42,0.41582336724711855
622,-5.1,-4.42,0.4516593672471185
623,-4.76,-4.42,0.4851833672471185
624,-4.42,-4.42,0.5163953672471185
625,-4.08,-4.42,0.5452953672471186
626,-3.7399999999999993,-4.42,0.5718833672471186
627,-3.3999999999999995,-4.42,0.5961593672471186
628,-3.0599999999999996,-4.42,0.6181233672471186
629,-2.7199999999999998,-4.42,0.6377753672471185
630,-2.38,-4.42,0.6551153672471185
631,-2.039999999999999,-4.42,0.6701433672471185
632,-1.6999999999999993,-4.42,0.6828593672471186
633,-1.3599999999999994,-4.42,0.6932633672471186
634,-1.0199999999999996,-4.42,0.7013553672471186
635,-0.6799999999999997,-4.42,0.7071353672471186
636,-0.33999999999999986,-4.42,0.7106033672471185
637,0.0,-4.42,0.7117593672471185
638,0.33999999999999986,-4.42,0.7106033672471185
639,0.6800000000000015,-4.42,0.7071353672471185
640,1.0200000000000014,-4.42,0.7013553672471184
641,1.3600000000000012,-4.42,0.6932633672471185
642,1.700000000000001,-4.42,0.6828593672471185
643,2.040000000000001,-4.42,0.6701433672471185
644,2.380000000000001,-4.42,0.6551153672471185
645,2.7200000000000006,-4.42,0.6377753672471185
646,3.0600000000000005,-4.42,0.6181233672471185
647,3.4000000000000004,-4.42,0.5961593672471185
648,3.74,-4.42,0.5718833672471185
649,4.08,-4.42,0.5452953672471186
650,4.420000000000002,-4.42,0.5163953672471184
651,4.760000000000002,-4.42,0.48518336724711836
652,5.100000000000001,-4.42,0.45165936724711836
653,5.440000000000001,-4.42,0.4158233672471184
654,5.780000000000001,-4.42,0.37767536724711837
655,6.120000000000001,-4.42,0.33721536724711837
656,6.460000000000001,-4.42,0.2944433672471184
657,6.800000000000001,-4.42,0.24935936724711844
658,7.140000000000001,-4.42,0.2019633672471185
659,7.48,-4.42,0.1522553672471184
660,7.82,-4.42,0.10023536724711846
661,8.16,-4.42,0.04590336724711852
662,8.5,-4.42,-0.010740632752881507
663,-8.5,-4.08,-0.3135734367830314
664,-8.16,-4.08,-0.2569294367830314
665,-7.82,-4.08,-0.20259743678303144
666,-7.48,-4.08,-0.15057743678303148
667,-7.14,-4.08,-0.1008694367830314
668,-6.8,-4.08,-0.05347343678303135
669,-6.46,-4.08,-0.00838943678303139
670,-6.119999999999999,-4.08,0.0343825632169687
671,-5.779999999999999,-4.08,0.0748425632169687
672,-5.4399999999999995,-4.08,0.11299056321696865
673,-5.1,-4.08,0.14882656321696863
674,-4.76,-4.08,0.18235056321696863
675,-4.42,-4.08,0.21356256321696862
676,-4.08,-4.08,0.24246256321696863
677,-3.7399999999999993,-4.08,0.2690505632169687
678,-3.3999999999999995,-4.08,0.29332656321696865
679,-3.0599999999999996,-4.08,0.31529056321696863
680,-2.7199999999999998,-4.08,0.33494256321696864
681,-2.38,-4.08,0.3522825632169686
682,-2.039999999999999,-4.08,0.36731056321696864
683,-1.6999999999999993,-4.08,0.38002656321696865
684,-1.3599999999999994,-4.08,0.3904305632169687
685,-1.0199999999999996,-4.08,0.39852256321696866
686,-0.6799999999999997,-4.08,0.4043025632169686
687,-0.33999999999999986,-4.08,0.40777056321696864
688,0.0,-4.08,0.40892656321696863
689,0.33999999999999986,-4.08,0.40777056321696864
690,0.6800000000000015,-4.08,0.4043025632169686
691,1.0200000000000014,-4.08,0.3985225632169686
692,1.3600000000000012,-4.08,0.3904305632169686
693,1.700000000000001,-4.08,0.3800265632169686
694,2.040000000000001,-4.08,0.3673105632169686
695,2.380000000000001,-4.08,0.3522825632169686
696,2.7200000000000006,-4.08,0.3349425632169686
697,3.0600000000000005,-4.08,0.3152905632169686
698,3.4000000000000004,-4.08,0.2933265632169686
699,3.74,-4.08,0.26905056321696863
700,4.08,-4.08,0.24246256321696863
701,4.420000000000002,-4.08,0.21356256321696848
702,4.760000000000002,-4.08,0.18235056321696846
703,5.100000000000001,-4.08,0.14882656321696847
704,5.440000000000001,-4.08,0.11299056321696849
705,5.780000000000001,-4.08,0.07484256321696847
706,6.120000000000001,-4.08,0.034382563216968476
707,6.460000000000001,-4.08,-0.0083894367830315
708,6.800000000000001,-4.08,-0.05347343678303146
709,7.140000000000001,-4.08,-0.1008694367830314
710,7.48,-4.08,-0.15057743678303148
711,7.82,-4.08,-0.20259743678303144
712,8.16,-4.08,-0.2569294367830314
713,8.5,-4.08,-0.3135734367830314
714,-8.5,-3.7399999999999993,-0.5487338476412726
715,-8.16,-3.7399999999999993,-0.4920898476412726
716,-7.82,-3.7399999999999993,-0.4377578476412727
717,-7.48,-3.7399999999999993,-0.3857378476412727
718,-7.14,-3.7399999999999993,-0.33602984764127264
719,-6.8,-3.7399999999999993,-0.2886338476412726
720,-6.46,-3.7399999999999993,-0.24354984764127263
721,-6.119999999999999,-3.7399999999999993,-0.20077784764127254
722,-5.779999999999999,-3.7399999999999993,-0.16031784764127255
723,-5.4399999999999995,-3.7399999999999993,-0.12216984764127259
724,-5.1,-3.7399999999999993,-0.08633384764127261
725,-4.76,-3.7399999999999993,-0.05280984764127261
726,-4.42,-3.7399999999999993,-0.02159784764127262
727,-4.08,-3.7399999999999993,0.007302152358727387
728,-3.7399999999999993,-3.7399999999999993,0.03389015235872744
729,-3.3999999999999995,-3.7399999999999993,0.05816615235872742
730,-3.0599999999999996,-3.7399999999999993,0.0801301523587274
731,-2.7199999999999998,-3.7399999999999993,0.0997821523587274
732,-2.38,-3.7399999999999993,0.11712215235872739
733,-2.039999999999999,-3.7399999999999993,0.13215015235872743
734,-1.6999999999999993,-3.7399999999999993,0.1448661523587274
735,-1.3599999999999994,-3.7399999999999993,0.1552701523587274
736,-1.0199999999999996,-3.7399999999999993,0.1633621523587274
737,-0.6799999999999997,-3.7399999999999993,0.1691421523587274
738,-0.33999999999999986,-3.7399999999999993,0.1726101523587274
739,0.0,-3.7399999999999993,0.1737661523587274
740,0.33999999999999986,-3.7399999999999993,0.1726101523587274
741,0.6800000000000015,-3.7399999999999993,0.16914215235872737
742,1.0200000000000014,-3.7399999999999993,0.16336215235872736
743,1.3600000000000012,-3.7399999999999993,0.15527015235872735
744,1.700000000000001,-3.7399999999999993,0.14486615235872735
745,2.040000000000001,-3.7399999999999993,0.13215015235872735
746,2.380000000000001,-3.7399999999999993,0.11712215235872735
747,2.7200000000000006,-3.7399999999999993,0.09978215235872735
748,3.0600000000000005,-3.7399999999999993,0.08013015235872735
749,3.4000000000000004,-3.7399999999999993,0.058166152358727366
750,3.74,-3.7399999999999993,0.03389015235872736
751,4.08,-3.7399999999999993,0.007302152358727387
752,4.420000000000002,-3.7399999999999993,-0.02159784764127276
753,4.760000000000002,-3.7399999999999993,-0.05280984764127278
754,5.100000000000001,-3.7399999999999993,-0.08633384764127278
755,5.440000000000001,-3.7399999999999993,-0.12216984764127276
756,5.780000000000001,-3.7399999999999993,-0.16031784764127277
757,6.120000000000001,-3.7399999999999993,-0.20077784764127277
758,6.460000000000001,-3.7399999999999993,-0.24354984764127274
759,6.800000000000001,-3.7399999999999993,-0.2886338476412727
760,7.140000000000001,-3.7399999999999993,-0.33602984764127264
761,7.48,-3.7399999999999993,-0.3857378476412727
762,7.82,-3.7399999999999993,-0.4377578476412727
763,8.16,-3.7399999999999993,-0.4920898476412726
764,8.5,-3.7399999999999993,-0.5487338476412726
765,-8.5,-3.3999999999999995,-0.6892981925794611
766,-8.16,-3.3999999999999995,-0.6326541925794611
767,-7.82,-3.3999999999999995,-0.5783221925794612
768,-7.48,-3.3999999999999995,-0.5263021925794612
769,-7.14,-3.3999999999999995,-0.4765941925794611
770,-6.8,-3.3999999999999995,-0.42919819257946107
771,-6.46,-3.3999999999999995,-0.3841141925794611
772,-6.119999999999999,-3.3999999999999995,-0.341342192579461
773,-5.779999999999999,-3.3999999999999995,-0.300882192579461
774,-5.4399999999999995,-3.3999999999999995,-0.26273419257946107
775,-5.1,-3.3999999999999995,-0.2268981925794611
776,-4.76,-3.3999999999999995,-0.1933741925794611
777,-4.42,-3.3999999999999995,-0.1621621925794611
778,-4.08,-3.3999999999999995,-0.1332621925794611
779,-3.7399999999999993,-3.3999999999999995,-0.10667419257946104
780,-3.3999999999999995,-3.3999999999999995,-0.08239819257946106
781,-3.0599999999999996,-3.3999999999999995,-0.060434192579461074
782,-2.7199999999999998,-3.3999999999999995,-0.040782192579461085
783,-2.38,-3.3999999999999995,-0.02344219257946109
784,-2.039999999999999,-3.3999999999999995,-0.008414192579461056
785,-1.6999999999999993,-3.3999999999999995,0.004301807420538935
786,-1.3599999999999994,-3.3999999999999995,0.014705807420538924
787,-1.0199999999999996,-3.3999999999999995,0.02279780742053892
788,-0.6799999999999997,-3.3999999999999995,0.028577807420538913
789,-0.33999999999999986,-3.3999999999999995,0.03204580742053891
790,0.0,-3.3999999999999995,0.03320180742053891
791,0.33999999999999986,-3.3999999999999995,0.03204580742053891
792,0.6800000000000015,-3.3999999999999995,0.02857780742053889
793,1.0200000000000014,-3.3999999999999995,0.022797807420538885
794,1.3600000000000012,-3.3999999999999995,0.014705807420538876
795,1.700000000000001,-3.3999999999999995,0.004301807420538872
796,2.040000000000001,-3.3999999999999995,-0.008414192579461126
797,2.380000000000001,-3.3999999999999995,-0.023442192579461132
798,2.7200000000000006,-3.3999999999999995,-0.04078219257946113
799,3.0600000000000005,-3.3999999999999995,-0.06043419257946113
800,3.4000000000000004,-3.3999999999999995,-0.08239819257946111
801,3.74,-3.3999999999999995,-0.10667419257946112
802,4.08,-3.3999999999999995,-0.1332621925794611
803,4.420000000000002,-3.3999999999999995,-0.16216219257946124
804,4.760000000000002,-3.3999999999999995,-0.19337419257946126
805,5.100000000000001,-3.3999999999999995,-0.22689819257946126
806,5.440000000000001,-3.3999999999999995,-0.26273419257946123
807,5.780000000000001,-3.3999999999999995,-0.30088219257946125
808,6.120000000000001,-3.3999999999999995,-0.34134219257946125
809,6.460000000000001,-3.3999999999999995,-0.3841141925794612
810,6.800000000000001,-3.3999999999999995,-0.4291981925794612
811,7.140000000000001,-3.3999999999999995,-0.4765941925794611
812,7.48,-3.3999999999999995,-0.5263021925794612
813,7.82,-3.3999999999999995,-0.5783221925794612
814,8.16,-3.3999999999999995,-0.6326541925794611
815,8.5,-3.3999999999999995,-0.6892981925794611
816,-8.5,-3.0599999999999996,-0.7191731657160466
817,-8.16,-3.0599999999999996,-0.6625291657160466
818,-7.82,-3.0599999999999996,-0.6081971657160467
819,-7.48,-3.0599999999999996,-0.5561771657160467
820,-7.14,-3.0599999999999996,-0.5064691657160466
821,-6.8,-3.0599999999999996,-0.45907316571604656
822,-6.46,-3.0599999999999996,-0.4139891657160466
823,-6.119999999999999,-3.0599999999999996,-0.3712171657160465
824,-5.779999999999999,-3.0599999999999996,-0.3307571657160465
825,-5.4399999999999995,-3.0599999999999996,-0.29260916571604656
826,-5.1,-3.0599999999999996,-0.2567731657160466
827,-4.76,-3.0599999999999996,-0.22324916571604658
828,-4.42,-3.0599999999999996,-0.1920371657160466
829,-4.08,-3.0599999999999996,-0.16313716571604658
830,-3.7399999999999993,-3.0599999999999996,-0.13654916571604653
831,-3.3999999999999995,-3.0599999999999996,-0.11227316571604655
832,-3.0599999999999996,-3.0599999999999996,-0.09030916571604657
833,-2.7199999999999998,-3.0599999999999996,-0.07065716571604658
834,-2.38,-3.0599999999999996,-0.05331716571604658
835,-2.039999999999999,-3.0599999999999996,-0.03828916571604655
836,-1.6999999999999993,-3.0599999999999996,-0.025573165716046557
837,-1.3599999999999994,-3.0599999999999996,-0.015169165716046568
838,-1.0199999999999996,-3.0599999999999996,-0.007077165716046574
839,-0.6799999999999997,-3.0599999999999996,-0.001297165716046579
840,-0.33999999999999986,-3.0599999999999996,0.002170834283953418
841,0.0,-3.0599999999999996,0.003326834283953417
842,0.33999999999999986,-3.0599999999999996,0.002170834283953418
843,0.6800000000000015,-3.0599999999999996,-0.0012971657160466034
844,1.0200000000000014,-3.0599999999999996,-0.007077165716046609
845,1.3600000000000012,-3.0599999999999996,-0.015169165716046616
846,1.700000000000001,-3.0599999999999996,-0.02557316571604662
847,2.040000000000001,-3.0599999999999996,-0.03828916571604662
848,2.380000000000001,-3.0599999999999996,-0.053317165716046624
849,2.7200000000000006,-3.0599999999999996,-0.07065716571604662
850,3.0600000000000005,-3.0599999999999996,-0.09030916571604662
851,3.4000000000000004,-3.0599999999999996,-0.1122731657160466
852,3.74,-3.0599999999999996,-0.1365491657160466
853,4.08,-3.0599999999999996,-0.16313716571604658
854,4.420000000000002,-3.0599999999999996,-0.19203716571604673
855,4.760000000000002,-3.0599999999999996,-0.22324916571604675
856,5.100000000000001,-3.0599999999999996,-0.25677316571604675
857,5.440000000000001,-3.0599999999999996,-0.2926091657160467
858,5.780000000000001,-3.0599999999999996,-0.33075716571604674
859,6.120000000000001,-3.0599999999999996,-0.37121716571604674
860,6.460000000000001,-3.0599999999999996,-0.4139891657160467
861,6.800000000000001,-3.0599999999999996,-0.45907316571604667
862,7.140000000000001,-3.0599999999999996,-0.5064691657160466
863,7.48,-3.0599999999999996,-0.5561771657160467
864,7.82,-3.0599999999999996,-0.6081971657160467
865,8.16,-3.0599999999999996,-0.6625291657160466
866,8.5,-3.0599999999999996,-0.7191731657160466
867,-8.5,-2.7199999999999998,-0.6349383613919579
868,-8.16,-2.7199999999999998,-0.5782943613919579
869,-7.82,-2.7199999999999998,-0.523962361391958
870,-7.48,-2.7199999999999998,-0.471942361391958
871,-7.14,-2.7199999999999998,-0.4222343613919579
872,-6.8,-2.7199999999999998,-0.37483836139195786
873,-6.46,-2.7199999999999998,-0.3297543613919579
874,-6.119999999999999,-2.7199999999999998,-0.2869823613919578
875,-5.779999999999999,-2.7199999999999998,-0.24652236139195782
876,-5.4399999999999995,-2.7199999999999998,-0.20837436139195786
877,-5.1,-2.7199999999999998,-0.17253836139195788
878,-4.76,-2.7199999999999998,-0.13901436139195789
879,-4.42,-2.7199999999999998,-0.1078023613919579
880,-4.08,-2.7199999999999998,-0.07890236139195789
881,-3.7399999999999993,-2.7199999999999998,-0.05231436139195783
882,-3.3999999999999995,-2.7199999999999998,-0.028038361391957853
883,-3.0599999999999996,-2.7199999999999998,-0.006074361391957869
884,-2.7199999999999998,-2.7199999999999998,0.01357763860804212
885,-2.38,-2.7199999999999998,0.030917638608042114
886,-2.039999999999999,-2.7199999999999998,0.04594563860804215
887,-1.6999999999999993,-2.7199999999999998,0.05866163860804214
888,-1.3599999999999994,-2.7199999999999998,0.06906563860804213
889,-1.0199999999999996,-2.7199999999999998,0.07715763860804212
890,-0.6799999999999997,-2.7199999999999998,0.08293763860804212
891,-0.33999999999999986,-2.7199999999999998,0.08640563860804211
892,0.0,-2.7199999999999998,0.08756163860804211
893,0.33999999999999986,-2.7199999999999998,0.08640563860804211
894,0.6800000000000015,-2.7199999999999998,0.0829376386080421
895,1.0200000000000014,-2.7199999999999998,0.07715763860804209
896,1.3600000000000012,-2.7199999999999998,0.06906563860804207
897,1.700000000000001,-2.7199999999999998,0.05866163860804208
898,2.040000000000001,-2.7199999999999998,0.04594563860804208
899,2.380000000000001,-2.7199999999999998,0.030917638608042072
900,2.7200000000000006,-2.7199999999999998,0.013577638608042078
901,3.0600000000000005,-2.7199999999999998,-0.006074361391957925
902,3.4000000000000004,-2.7199999999999998,-0.02803836139195791
903,3.74,-2.7199999999999998,-0.052314361391957914
904,4.08,-2.7199999999999998,-0.07890236139195789
905,4.420000000000002,-2.7199999999999998,-0.10780236139195803
906,4.760000000000002,-2.7199999999999998,-0.13901436139195805
907,5.100000000000001,-2.7199999999999998,-0.17253836139195805
908,5.440000000000001,-2.7199999999999998,-0.20837436139195803
909,5.780000000000001,-2.7199999999999998,-0.24652236139195804
910,6.120000000000001,-2.7199999999999998,-0.28698236139195804
911,6.460000000000001,-2.7199999999999998,-0.329754361391958
912,6.800000000000001,-2.7199999999999998,-0.374838361391958
913,7.140000000000001,-2.7199999999999998,-0.4222343613919579
914,7.48,-2.7199999999999998,-0.471942361391958
915,7.82,-2.7199999999999998,-0.523962361391958
916,8.16,-2.7199999999999998,-0.5782943613919579
917,8.5,-2.7199999999999998,-0.6349383613919579
918,-8.5,-2.38,-0.4462378787025687
919,-8.16,-2.38,-0.3895938787025687
920,-7.82,-2.38,-0.33526187870256874
921,-7.48,-2.38,-0.2832418787025688
922,-7.14,-2.38,-0.2335338787025687
923,-6.8,-2.38,-0.18613787870256865
924,-6.46,-2.38,-0.1410538787025687
925,-6.119999999999999,-2.38,-0.0982818787025686
926,-5.779999999999999,-2.38,-0.05782187870256861
927,-5.4399999999999995,-2.38,-0.019673878702568648
928,-5.1,-2.38,0.01616212129743133
929,-4.76,-2.38,0.04968612129743133
930,-4.42,-2.38,0.08089812129743132
931,-4.08,-2.38,0.10979812129743133
932,-3.7399999999999993,-2.38,0.13638612129743138
933,-3.3999999999999995,-2.38,0.16066212129743135
934,-3.0599999999999996,-2.38,0.18262612129743133
935,-2.7199999999999998,-2.38,0.20227812129743133
936,-2.38,-2.38,0.21961812129743133
937,-2.039999999999999,-2.38,0.23464612129743137
938,-1.6999999999999993,-2.38,0.24736212129743135
939,-1.3599999999999994,-2.38,0.25776612129743137
940,-1.0199999999999996,-2.38,0.26585812129743136
941,-0.6799999999999997,-2.38,0.2716381212974313
942,-0.33999999999999986,-2.38,0.27510612129743134
943,0.0,-2.38,0.27626212129743133
944,0.33999999999999986,-2.38,0.27510612129743134
945,0.6800000000000015,-2.38,0.2716381212974313
946,1.0200000000000014,-2.38,0.2658581212974313
947,1.3600000000000012,-2.38,0.2577661212974313
948,1.700000000000001,-2.38,0.2473621212974313
949,2.040000000000001,-2.38,0.2346461212974313
950,2.380000000000001,-2.38,0.2196181212974313
951,2.7200000000000006,-2.38,0.20227812129743128
952,3.0600000000000005,-2.38,0.18262612129743128
953,3.4000000000000004,-2.38,0.1606621212974313
954,3.74,-2.38,0.1363861212974313
955,4.08,-2.38,0.10979812129743133
956,4.420000000000002,-2.38,0.08089812129743118
957,4.760000000000002,-2.38,0.04968612129743116
958,5.100000000000001,-2.38,0.016162121297431165
959,5.440000000000001,-2.38,-0.019673878702568814
960,5.780000000000001,-2.38,-0.05782187870256883
961,6.120000000000001,-2.38,-0.09828187870256883
962,6.460000000000001,-2.38,-0.1410538787025688
963,6.800000000000001,-2.38,-0.18613787870256876
964,7.140000000000001,-2.38,-0.2335338787025687
965,7.48,-2.38,-0.2832418787025688
966,7.82,-2.38,-0.33526187870256874
967,8.16,-2.38,-0.3895938787025687
968,8.5,-2.38,-0.4462378787025687
969,-8.5,-2.039999999999999,-0.1746761621409113
970,-8.16,-2.039999999999999,-0.11803216214091128
971,-7.82,-2.039999999999999,-0.06370016214091134
972,-7.48,-2.039999999999999,-0.011680162140911388
973,-7.14,-2.039999999999999,0.0380278378590887
974,-6.8,-2.039999999999999,0.08542383785908875
975,-6.46,-2.039999999999999,0.1305078378590887
976,-6.119999999999999,-2.039999999999999,0.1732798378590888
977,-5.779999999999999,-2.039999999999999,0.2137398378590888
978,-5.4399999999999995,-2.039999999999999,0.25188783785908875
979,-5.1,-2.039999999999999,0.2877238378590887
980,-4.76,-2.039999999999999,0.3212478378590887
981,-4.42,-2.039999999999999,0.35245983785908874
982,-4.08,-2.039999999999999,0.3813598378590887
983,-3.7399999999999993,-2.039999999999999,0.4079478378590888
984,-3.3999999999999995,-2.039999999999999,0.43222383785908874
985,-3.0599999999999996,-2.039999999999999,0.4541878378590887
986,-2.7199999999999998,-2.039999999999999,0.47383983785908873
987,-2.38,-2.039999999999999,0.4911798378590887
988,-2.039999999999999,-2.039999999999999,0.5062078378590887
989,-1.6999999999999993,-2.039999999999999,0.5189238378590888
990,-1.3599999999999994,-2.039999999999999,0.5293278378590888
991,-1.0199999999999996,-2.039999999999999,0.5374198378590888
992,-0.6799999999999997,-2.039999999999999,0.5431998378590888
993,-0.33999999999999986,-2.039999999999999,0.5466678378590887
994,0.0,-2.039999999999999,0.5478238378590887
995,0.33999999999999986,-2.039999999999999,0.5466678378590887
996,0.6800000000000015,-2.039999999999999,0.5431998378590887
997,1.0200000000000014,-2.039999999999999,0.5374198378590886
998,1.3600000000000012,-2.039999999999999,0.5293278378590887
999,1.700000000000001,-2.039999999999999,0.5189238378590887
1000,2.040000000000001,-2.039999999999999,0.5062078378590887
1001,2.380000000000001,-2.039999999999999,0.4911798378590887
1002,2.7200000000000006,-2.039999999999999,0.4738398378590887
1003,3.0600000000000005,-2.039999999999999,0.45418783785908867
1004,3.4000000000000004,-2.039999999999999,0.4322238378590887
1005,3.74,-2.039999999999999,0.4079478378590887
1006,4.08,-2.039999999999999,0.3813598378590887
1007,4.420000000000002,-2.039999999999999,0.3524598378590886
1008,4.760000000000002,-2.039999999999999,0.32124783785908856
1009,5.100000000000001,-2.039999999999999,0.28772383785908856
1010,5.440000000000001,-2.039999999999999,0.2518878378590886
1011,5.780000000000001,-2.039999999999999,0.21373983785908857
1012,6.120000000000001,-2.039999999999999,0.17327983785908857
1013,6.460000000000001,-2.039999999999999,0.1305078378590886
1014,6.800000000000001,-2.039999999999999,0.08542383785908864
1015,7.140000000000001,-2.039999999999999,0.0380278378590887
1016,7.48,-2.039999999999999,-0.011680162140911388
1017,7.82,-2.039999999999999,-0.06370016214091134
1018,8.16,-2.039999999999999,-0.11803216214091128
1019,8.5,-2.039999999999999,-0.1746761621409113
1020,-8.5,-1.6999999999999993,0.14865550570447594
1021,-8.16,-1.6999999999999993,0.20529950570447597
1022,-7.82,-1.6999999999999993,0.2596315057044759
1023,-7.48,-1.6999999999999993,0.31165150570447586
1024,-7.14,-1.6999999999999993,0.36135950570447595
1025,-6.8,-1.6999999999999993,0.408755505704476
1026,-6.46,-1.6999999999999993,0.45383950570447595
1027,-6.119999999999999,-1.6999999999999993,0.49661150570447604
1028,-5.779999999999999,-1.6999999999999993,0.537071505704476
1029,-5.4399999999999995,-1.6999999999999993,0.575219505704476
1030,-5.1,-1.6999999999999993,0.611055505704476
1031,-4.76,-1.6999999999999993,0.644579505704476
1032,-4.42,-1.6999999999999993,0.675791505704476
1033,-4.08,-1.6999999999999993,0.704691505704476
1034,-3.7399999999999993,-1.6999999999999993,0.7312795057044761
1035,-3.3999999999999995,-1.6999999999999993,0.755555505704476
1036,-3.0599999999999996,-1.6999999999999993,0.777519505704476
1037,-2.7199999999999998,-1.6999999999999993,0.7971715057044759
1038,-2.38,-1.6999999999999993,0.814511505704476
1039,-2.039999999999999,-1.6999999999999993,0.829539505704476
1040,-1.6999999999999993,-1.6999999999999993,0.842255505704476
1041,-1.3599999999999994,-1.6999999999999993,0.852659505704476
1042,-1.0199999999999996,-1.6999999999999993,0.860751505704476
1043,-0.6799999999999997,-1.6999999999999993,0.866531505704476
1044,-0.33999999999999986,-1.6999999999999993,0.8699995057044759
1045,0.0,-1.6999999999999993,0.871155505704476
1046,0.33999999999999986,-1.6999999999999993,0.8699995057044759
1047,0.6800000000000015,-1.6999999999999993,0.8665315057044759
1048,1.0200000000000014,-1.6999999999999993,0.8607515057044759
1049,1.3600000000000012,-1.6999999999999993,0.8526595057044759
1050,1.700000000000001,-1.6999999999999993,0.8422555057044759
1051,2.040000000000001,-1.6999999999999993,0.829539505704476
1052,2.380000000000001,-1.6999999999999993,0.814511505704476
1053,2.7200000000000006,-1.6999999999999993,0.7971715057044759
1054,3.0600000000000005,-1.6999999999999993,0.7775195057044759
1055,3.4000000000000004,-1.6999999999999993,0.7555555057044759
1056,3.74,-1.6999999999999993,0.731279505704476
1057,4.08,-1.6999999999999993,0.704691505704476
1058,4.420000000000002,-1.6999999999999993,0.6757915057044759
1059,4.760000000000002,-1.6999999999999993,0.6445795057044759
1060,5.100000000000001,-1.6999999999999993,0.6110555057044758
1061,5.440000000000001,-1.6999999999999993,0.5752195057044758
1062,5.780000000000001,-1.6999999999999993,0.5370715057044758
1063,6.120000000000001,-1.6999999999999993,0.4966115057044758
1064,6.460000000000001,-1.6999999999999993,0.45383950570447584
1065,6.800000000000001,-1.6999999999999993,0.4087555057044759
1066,7.140000000000001,-1.6999999999999993,0.36135950570447595
1067,7.48,-1.6999999999999993,0.31165150570447586
1068,7.82,-1.6999999999999993,0.2596315057044759
1069,8.16,-1.6999999999999993,0.20529950570447597
1070,8.5,-1.6999999999999993,0.14865550570447594
1071,-8.5,-1.3599999999999994,0.4867386658914198
1072,-8.16,-1.3599999999999994,0.5433826658914198
1073,-7.82,-1.3599999999999994,0.5977146658914197
1074,-7.48,-1.3599999999999994,0.6497346658914197
1075,-7.14,-1.3599999999999994,0.6994426658914198
1076,-6.8,-1.3599999999999994,0.7468386658914199
1077,-6.46,-1.3599999999999994,0.7919226658914198
1078,-6.119999999999999,-1.3599999999999994,0.8346946658914198
1079,-5.779999999999999,-1.3599999999999994,0.8751546658914199
1080,-5.4399999999999995,-1.3599999999999994,0.9133026658914198
1081,-5.1,-1.3599999999999994,0.9491386658914198
1082,-4.76,-1.3599999999999994,0.9826626658914198
1083,-4.42,-1.3599999999999994,1.0138746658914197
1084,-4.08,-1.3599999999999994,1.0427746658914199
1085,-3.7399999999999993,-1.3599999999999994,1.06936266589142
1086,-3.3999999999999995,-1.3599999999999994,1.09363866589142
1087,-3.0599999999999996,-1.3599999999999994,1.1156026658914198
1088,-2.7199999999999998,-1.3599999999999994,1.1352546658914198
1089,-2.38,-1.3599999999999994,1.15259466589142
1090,-2.039999999999999,-1.3599999999999994,1.16762266589142
1091,-1.6999999999999993,-1.3599999999999994,1.18033866589142
1092,-1.3599999999999994,-1.3599999999999994,1.1907426658914197
