,f1,f2,f3,q33s,q41s,q41c,q42s,iqa,q44s,q31c,q32c,q21c,q20,q33c,q44c,q10,q22c,q30,q40,q11c,q42c,q11s,q21s,q32s,q22s,q00,q31s,q43s,q43c
47,1.888465924847577,1.8396928186250283,1.41434696623424,-0.40900413265052016,-4.0921845797284915e-05,-1.4677435381864291e-05,-0.10451810503880454,-75.449401188,-1.077343477497459,-0.36808259336369525,3.5105138656387466e-06,9.3130077864644e-06,-0.7672725357808087,0.26210569136088563,3.300749518283932,1.603057425230564e-06,0.0005360388358391488,-2.872299576107192e-05,1.388129947316123,-0.20369340060853533,0.008996656884928084,-0.17468090351422214,9.201345053481392e-07,4.2309324885431374e-05,-0.044447761093634866,-1.0841644103,-0.3118627839555246,8.640864813703055e-05,-0.00014394351602325958
48,1.9716744788261253,1.841008170623537,1.952282091527249,-0.17511881337323057,-7.821001991941778e-05,8.029917061215877e-05,0.6261532325235413,-75.456784568,2.0782116438039395,-0.27724384825358256,5.952376187468812e-05,1.944321004595151e-05,-0.7034058144052664,0.9103491288849429,2.0685493993003417,3.5996984539474197e-06,0.1893288479739534,-3.0113116773214377e-05,1.721977716274109,-0.09911176354165444,-0.21803245535565688,-0.15952327536830813,3.453700665173823e-06,1.6057325875463206e-05,-0.4241896104307209,-1.1424828673,-0.38600778849415973,0.0001466337059915756,0.000261744562320958
49,1.9102352377158553,2.001054507810048,1.829549883701243,-0.3623790826089504,9.495419546302024e-05,8.93190093600481e-06,0.3618059772001593,-75.451976507,1.545662429093543,-0.3153935949417722,3.8652171688955826e-05,4.537847456896276e-06,-0.7532449174824878,0.8120924646890277,2.817482183046064,3.5229227311334155e-06,0.07611273852642948,7.492517208815275e-06,1.6477322817868092,-0.12568226212773956,-0.1415572806253571,-0.14896594936565327,3.7553571929954177e-06,-1.5659887588457468e-05,-0.3687104883741885,-1.0895204451,-0.42561515588440885,0.00017876749111456848,0.000279512175720238
50,1.882846772950794,1.9466772741860718,1.980724929018421,-0.16923904288893798,6.53089412783534e-05,-0.0001987718920710632,0.6563775179533246,-75.457957655,2.067100549096018,-0.24842657732999848,-2.9409754742042497e-05,-1.4937141372431453e-05,-0.695338270384873,0.9223719740029988,1.9797736953537721,-7.009380506566021e-06,0.1838102562286097,-7.967602542258492e-07,1.7289732300276142,-0.1057842323888941,-0.3008844665893739,-0.1539138423886563,-4.795678796296641e-06,-3.4617085504680394e-05,-0.4460586686713706,-1.1454169086,-0.3913714830777662,2.9155234468537415e-05,-0.0001092262844975279
51,1.8964543484278746,1.911549952603231,1.855439516260775,-0.3107622171703288,-0.0002933261578658046,-1.3819632582425533e-05,0.4453205074723221,-75.456127337,1.697872736485699,-0.3044109117156279,0.000144887516834898,-7.2059256617183734e-06,-0.72685743849495,0.8216648531765588,2.6667664629303456,-1.575605033434348e-05,0.10873665333640109,-2.682754316206729e-05,1.7014852076307732,-0.12031215883634154,-0.136229390973739,-0.15921703408041216,-3.287094938172813e-05,5.779666591909515e-05,-0.37969202623903126,-1.1259496192,-0.4084278131095805,0.0007706492811821166,-0.00021659036194708738
52,1.8573203708189918,1.8550002007398967,1.9202885289746017,-0.22905951126089397,1.2892026481405188e-05,-6.706165756812483e-05,0.5896636278438309,-75.458865234,1.9225375751429776,-0.27312638430582864,0.00014106256137886908,2.5967332178148856e-05,-0.6947330041693883,0.8581201918953577,2.2858402708789463,-6.629985777547448e-06,0.15076343890353522,-3.3757842203599973e-05,1.7474546345163897,-0.11204319047102403,-0.21482686452895314,-0.16013017179575073,-2.1411469907393096e-05,3.3001154357123616e-06,-0.4132477716326547,-1.1643668824,-0.38986466386509633,-1.1631650285518644e-05,0.0003514574133627402
53,1.8332880705698202,1.7741354088288916,1.7747945536478122,-0.3531621490153132,-0.00032751185522350275,-0.0003363093367480287,0.3463878515751813,-75.455484322,1.2920344048919814,-0.3247067781850342,-0.00012225983053416433,-3.7944894586247464e-06,-0.722499554275541,0.696190574631427,2.9502392383106457,-1.1855526443893538e-06,0.06851203399610063,-6.791550729867701e-05,1.7082895024271805,-0.132695086057446,-0.06294409019505161,-0.1599417496282135,1.5674708299943202e-05,7.987787688884056e-05,-0.32760901699101413,-1.1611453412,-0.39337221918739373,-0.00020608746918446082,-0.0007580653479664004
54,1.9415334450320407,1.8466648925409404,2.039081100594676,-0.06523431016490155,-0.00018149192663744642,0.00015802798822422268,0.779108742379794,-75.459713233,2.150408609259102,-0.23380804128030652,-2.1588636278101825e-05,7.177107877547403e-07,-0.6698271461635419,0.930427330080091,1.5233401868645486,-1.1064836436739181e-05,0.2413431580331375,-8.777078801178173e-05,1.7463779009163622,-0.09173165622416807,-0.38167210120385076,-0.1572454516572858,-1.282719042312058e-05,-5.534447221468074e-05,-0.4556975774519814,-1.1693941877,-0.36151596665053837,-0.0005194827272252642,7.781699182287478e-05
55,2.0061848382591685,1.9519812743997387,1.7358215873710132,-0.41204808644568586,9.826902546436978e-06,0.0001541277164881811,0.22346612032342195,-75.448567636,1.0973238224375819,-0.3617463536238749,4.295759887962221e-05,1.5151655120050865e-05,-0.7811773769768235,0.7164267162746596,3.132235071765536,4.729419237018556e-06,0.06360191256521201,1.090699924156599e-05,1.578583112453684,-0.12513624609855623,-0.003417364673869121,-0.15700996952239904,-1.7411097936858028e-06,-2.425944293441585e-05,-0.2914453705506628,-1.0582114547,-0.4181532244395897,-4.333802138584343e-06,0.0002175662913454618
56,2.078006198010797,1.9224702756704224,1.6481609831645336,-0.43905593004247956,7.134181975808485e-05,-9.32985633580278e-07,0.10962949502997765,-75.443595401,0.5537655954716122,-0.39273605065176515,-1.3416097559057287e-05,-1.4335921190843504e-05,-0.8054974697127534,0.6186149345235726,3.3101898108848244,3.438263673139017e-06,0.06439635393883664,2.556028829959044e-05,1.4899939534443714,-0.12429061509806222,0.10232709678743802,-0.16127650712791897,-2.005332119880149e-06,-6.411101304249174e-05,-0.21610546561246202,-1.0283088671,-0.4016430923907751,-0.00018188226264231205,0.00012421140124001424
57,1.7580896815016578,1.7558831110039899,1.6059954440991764,-0.41763597651118245,3.22031785815556e-05,-1.8051963029982142e-05,0.09007376537718283,-75.451125811,0.23500513213954335,-0.3555312496787029,0.00010733229873559676,1.4486972459655e-06,-0.7443578928523961,0.46459508119037835,3.3297151937189136,-5.295296456930831e-06,0.007136027195640921,4.140718613878172e-06,1.6069376536320492,-0.1582011840840257,-0.0032418903514071034,-0.1636492790587984,-2.2288883895206174e-05,-7.069688733068464e-05,-0.20483332950581473,-1.155928556,-0.3681034563467587,-4.455355504213103e-05,0.00035493408498050007
58,1.8332659668124347,1.7313233047570362,1.8756881065419095,-0.26007985276394235,-6.516420809045965e-05,6.486055309550479e-06,0.5354601612397953,-75.456012658,1.7487611990943266,-0.28842350764721375,-3.549494158244822e-05,4.436984638161315e-06,-0.6944106609023137,0.7961545759697796,2.456844779080401,6.869920812779817e-06,0.11960424696566731,1.5671453169011085e-05,1.74733623034048,-0.1191792267357615,-0.1682567781671806,-0.15380802318165465,1.5515087616312974e-05,6.198852270531831e-05,-0.3909787639503854,-1.1881166794,-0.3829580978394046,0.00044539999297785215,-5.3955157222778254e-05
